,Team_Name,Division_id,Conference_id,Date,Team Played,Win,Total Wins
985,LA Clippers,Pacific,West,2016-10-30,Utah Jazz,1.0,2.0
986,LA Clippers,Pacific,West,2016-10-31,Phoenix Suns,1.0,3.0
987,LA Clippers,Pacific,West,2016-11-02,Oklahoma City Thunder,0.0,3.0
988,LA Clippers,Pacific,West,2016-11-04,Memphis Grizzlies,1.0,4.0
989,LA Clippers,Pacific,West,2016-11-05,San Antonio Spurs,1.0,5.0
990,LA Clippers,Pacific,West,2016-11-07,Detroit Pistons,1.0,6.0
991,LA Clippers,Pacific,West,2016-11-09,Portland Trail Blazers,1.0,7.0
992,LA Clippers,Pacific,West,2016-11-11,Oklahoma City Thunder,1.0,8.0
993,LA Clippers,Pacific,West,2016-11-12,Minnesota Timberwolves,1.0,9.0
994,LA Clippers,Pacific,West,2016-11-14,Brooklyn Nets,1.0,10.0
995,LA Clippers,Pacific,West,2016-11-16,Memphis Grizzlies,0.0,10.0
996,LA Clippers,Pacific,West,2016-11-18,Sacramento Kings,1.0,11.0
997,LA Clippers,Pacific,West,2016-11-19,Chicago Bulls,1.0,12.0
998,LA Clippers,Pacific,West,2016-11-21,Toronto Raptors,1.0,13.0
999,LA Clippers,Pacific,West,2016-11-23,Dallas Mavericks,1.0,14.0
1000,LA Clippers,Pacific,West,2016-11-25,Detroit Pistons,0.0,14.0
1001,LA Clippers,Pacific,West,2016-11-27,Indiana Pacers,0.0,14.0
1002,LA Clippers,Pacific,West,2016-11-29,Brooklyn Nets,0.0,14.0
1003,LA Clippers,Pacific,West,2016-12-01,Cleveland Cavaliers,1.0,15.0
1004,LA Clippers,Pacific,West,2016-12-02,New Orleans Pelicans,1.0,16.0
1005,LA Clippers,Pacific,West,2016-12-04,Indiana Pacers,0.0,16.0
1006,LA Clippers,Pacific,West,2016-12-07,Golden State Warriors,0.0,16.0
1007,LA Clippers,Pacific,West,2016-12-10,New Orleans Pelicans,1.0,17.0
1008,LA Clippers,Pacific,West,2016-12-12,Portland Trail Blazers,1.0,18.0
1009,LA Clippers,Pacific,West,2016-12-14,Orlando Magic,1.0,19.0
1010,LA Clippers,Pacific,West,2016-12-16,Miami Heat,1.0,20.0
1011,LA Clippers,Pacific,West,2016-12-18,Washington Wizards,0.0,20.0
1012,LA Clippers,Pacific,West,2016-12-20,Denver Nuggets,1.0,21.0
1013,LA Clippers,Pacific,West,2016-12-22,San Antonio Spurs,1.0,22.0
1014,LA Clippers,Pacific,West,2016-12-23,Dallas Mavericks,0.0,22.0
1015,LA Clippers,Pacific,West,2016-12-25,Los Angeles Lakers,0.0,22.0
1016,LA Clippers,Pacific,West,2016-12-26,Denver Nuggets,0.0,22.0
1017,LA Clippers,Pacific,West,2016-12-28,New Orleans Pelicans,0.0,22.0
1018,LA Clippers,Pacific,West,2016-12-30,Houston Rockets,0.0,22.0
1019,LA Clippers,Pacific,West,2016-12-31,Oklahoma City Thunder,0.0,22.0
1020,LA Clippers,Pacific,West,2017-01-02,Phoenix Suns,1.0,23.0
1021,LA Clippers,Pacific,West,2017-01-04,Memphis Grizzlies,1.0,24.0
1022,LA Clippers,Pacific,West,2017-01-06,Sacramento Kings,1.0,25.0
1023,LA Clippers,Pacific,West,2017-01-08,Miami Heat,1.0,26.0
1024,LA Clippers,Pacific,West,2017-01-11,Orlando Magic,1.0,27.0
1025,LA Clippers,Pacific,West,2017-01-14,Los Angeles Lakers,1.0,28.0
1026,LA Clippers,Pacific,West,2017-01-16,Oklahoma City Thunder,1.0,29.0
1027,LA Clippers,Pacific,West,2017-01-19,Minnesota Timberwolves,0.0,29.0
1028,LA Clippers,Pacific,West,2017-01-21,Denver Nuggets,0.0,29.0
1029,LA Clippers,Pacific,West,2017-01-23,Atlanta Hawks,1.0,30.0
1030,LA Clippers,Pacific,West,2017-01-24,Philadelphia 76ers,0.0,30.0
1031,LA Clippers,Pacific,West,2017-01-28,Golden State Warriors,0.0,30.0
1032,LA Clippers,Pacific,West,2017-02-01,Phoenix Suns,1.0,31.0
1033,LA Clippers,Pacific,West,2017-02-02,Golden State Warriors,0.0,31.0
1034,LA Clippers,Pacific,West,2017-02-05,Boston Celtics,0.0,31.0
1035,LA Clippers,Pacific,West,2017-02-06,Toronto Raptors,0.0,31.0
1036,LA Clippers,Pacific,West,2017-02-08,New York Knicks,1.0,32.0
1037,LA Clippers,Pacific,West,2017-02-11,Charlotte Hornets,1.0,33.0
1038,LA Clippers,Pacific,West,2017-02-13,Utah Jazz,1.0,34.0
1039,LA Clippers,Pacific,West,2017-02-15,Atlanta Hawks,1.0,35.0
1040,LA Clippers,Pacific,West,2017-02-23,Golden State Warriors,0.0,35.0
1041,LA Clippers,Pacific,West,2017-02-24,San Antonio Spurs,0.0,35.0
1042,LA Clippers,Pacific,West,2017-02-26,Charlotte Hornets,1.0,36.0
1043,LA Clippers,Pacific,West,2017-03-01,Houston Rockets,0.0,36.0
1044,LA Clippers,Pacific,West,2017-03-03,Milwaukee Bucks,0.0,36.0
1045,LA Clippers,Pacific,West,2017-03-04,Chicago Bulls,1.0,37.0
1046,LA Clippers,Pacific,West,2017-03-06,Boston Celtics,1.0,38.0
1047,LA Clippers,Pacific,West,2017-03-08,Minnesota Timberwolves,0.0,38.0
1048,LA Clippers,Pacific,West,2017-03-09,Memphis Grizzlies,1.0,39.0
1049,LA Clippers,Pacific,West,2017-03-11,Philadelphia 76ers,1.0,40.0
1050,LA Clippers,Pacific,West,2017-03-13,Utah Jazz,0.0,40.0
1051,LA Clippers,Pacific,West,2017-03-15,Milwaukee Bucks,0.0,40.0
1052,LA Clippers,Pacific,West,2017-03-16,Denver Nuggets,0.0,40.0
1053,LA Clippers,Pacific,West,2017-03-18,Cleveland Cavaliers,1.0,41.0
1054,LA Clippers,Pacific,West,2017-03-20,New York Knicks,1.0,42.0
1055,LA Clippers,Pacific,West,2017-03-21,Los Angeles Lakers,1.0,43.0
1056,LA Clippers,Pacific,West,2017-03-23,Dallas Mavericks,0.0,43.0
1057,LA Clippers,Pacific,West,2017-03-25,Utah Jazz,1.0,44.0
1058,LA Clippers,Pacific,West,2017-03-26,Sacramento Kings,0.0,44.0
1059,LA Clippers,Pacific,West,2017-03-29,Washington Wizards,1.0,45.0
1060,LA Clippers,Pacific,West,2017-03-30,Phoenix Suns,1.0,46.0
1061,LA Clippers,Pacific,West,2017-04-01,Los Angeles Lakers,1.0,47.0
1062,LA Clippers,Pacific,West,2017-04-05,Dallas Mavericks,1.0,48.0
1063,LA Clippers,Pacific,West,2017-04-08,San Antonio Spurs,1.0,49.0
1064,LA Clippers,Pacific,West,2017-04-10,Houston Rockets,1.0,50.0
1065,LA Clippers,Pacific,West,2017-04-12,Sacramento Kings,1.0,51.0
1066,Los Angeles Lakers,Pacific,West,2016-10-26,Houston Rockets,1.0,1.0
1067,Los Angeles Lakers,Pacific,West,2016-10-28,Utah Jazz,0.0,1.0
1068,Los Angeles Lakers,Pacific,West,2016-10-30,Oklahoma City Thunder,0.0,1.0
1069,Los Angeles Lakers,Pacific,West,2016-11-01,Indiana Pacers,0.0,1.0
1070,Los Angeles Lakers,Pacific,West,2016-11-02,Atlanta Hawks,1.0,2.0
1071,Los Angeles Lakers,Pacific,West,2016-11-04,Golden State Warriors,1.0,3.0
1072,Los Angeles Lakers,Pacific,West,2016-11-06,Phoenix Suns,1.0,4.0
1073,Los Angeles Lakers,Pacific,West,2016-11-08,Dallas Mavericks,0.0,4.0
1074,Los Angeles Lakers,Pacific,West,2016-11-10,Sacramento Kings,1.0,5.0
1075,Los Angeles Lakers,Pacific,West,2016-11-12,New Orleans Pelicans,1.0,6.0
1076,Los Angeles Lakers,Pacific,West,2016-11-13,Minnesota Timberwolves,0.0,6.0
1077,Los Angeles Lakers,Pacific,West,2016-11-15,Brooklyn Nets,1.0,7.0
1078,Los Angeles Lakers,Pacific,West,2016-11-18,San Antonio Spurs,0.0,7.0
1079,Los Angeles Lakers,Pacific,West,2016-11-20,Chicago Bulls,0.0,7.0
1080,Los Angeles Lakers,Pacific,West,2016-11-22,Oklahoma City Thunder,1.0,8.0
1081,Los Angeles Lakers,Pacific,West,2016-11-23,Golden State Warriors,0.0,8.0
1082,Los Angeles Lakers,Pacific,West,2016-11-25,Golden State Warriors,0.0,8.0
1083,Los Angeles Lakers,Pacific,West,2016-11-27,Atlanta Hawks,1.0,9.0
1084,Los Angeles Lakers,Pacific,West,2016-11-29,New Orleans Pelicans,0.0,9.0
1085,Los Angeles Lakers,Pacific,West,2016-11-30,Chicago Bulls,1.0,10.0
1086,Los Angeles Lakers,Pacific,West,2016-12-02,Toronto Raptors,0.0,10.0
1087,Los Angeles Lakers,Pacific,West,2016-12-03,Memphis Grizzlies,0.0,10.0
1088,Los Angeles Lakers,Pacific,West,2016-12-05,Utah Jazz,0.0,10.0
1089,Los Angeles Lakers,Pacific,West,2016-12-07,Houston Rockets,0.0,10.0
1090,Los Angeles Lakers,Pacific,West,2016-12-09,Phoenix Suns,0.0,10.0
1091,Los Angeles Lakers,Pacific,West,2016-12-11,New York Knicks,0.0,10.0
1092,Los Angeles Lakers,Pacific,West,2016-12-12,Sacramento Kings,0.0,10.0
1093,Los Angeles Lakers,Pacific,West,2016-12-14,Brooklyn Nets,0.0,10.0
1094,Los Angeles Lakers,Pacific,West,2016-12-16,Philadelphia 76ers,1.0,11.0
1095,Los Angeles Lakers,Pacific,West,2016-12-17,Cleveland Cavaliers,0.0,11.0
1096,Los Angeles Lakers,Pacific,West,2016-12-20,Charlotte Hornets,0.0,11.0
1097,Los Angeles Lakers,Pacific,West,2016-12-22,Miami Heat,0.0,11.0
1098,Los Angeles Lakers,Pacific,West,2016-12-23,Orlando Magic,0.0,11.0
1099,Los Angeles Lakers,Pacific,West,2016-12-25,LA Clippers,1.0,12.0
1100,Los Angeles Lakers,Pacific,West,2016-12-27,Utah Jazz,0.0,12.0
1101,Los Angeles Lakers,Pacific,West,2016-12-29,Dallas Mavericks,0.0,12.0
1102,Los Angeles Lakers,Pacific,West,2017-01-01,Toronto Raptors,0.0,12.0
1103,Los Angeles Lakers,Pacific,West,2017-01-03,Memphis Grizzlies,1.0,13.0
1104,Los Angeles Lakers,Pacific,West,2017-01-05,Portland Trail Blazers,0.0,13.0
1105,Los Angeles Lakers,Pacific,West,2017-01-06,Miami Heat,1.0,14.0
1106,Los Angeles Lakers,Pacific,West,2017-01-08,Orlando Magic,1.0,15.0
1107,Los Angeles Lakers,Pacific,West,2017-01-10,Portland Trail Blazers,0.0,15.0
1108,Los Angeles Lakers,Pacific,West,2017-01-12,San Antonio Spurs,0.0,15.0
1109,Los Angeles Lakers,Pacific,West,2017-01-14,LA Clippers,0.0,15.0
1110,Los Angeles Lakers,Pacific,West,2017-01-15,Detroit Pistons,0.0,15.0
1111,Los Angeles Lakers,Pacific,West,2017-01-17,Denver Nuggets,0.0,15.0
1112,Los Angeles Lakers,Pacific,West,2017-01-20,Indiana Pacers,1.0,16.0
1113,Los Angeles Lakers,Pacific,West,2017-01-22,Dallas Mavericks,0.0,16.0
1114,Los Angeles Lakers,Pacific,West,2017-01-25,Portland Trail Blazers,0.0,16.0
1115,Los Angeles Lakers,Pacific,West,2017-01-26,Utah Jazz,0.0,16.0
1116,Los Angeles Lakers,Pacific,West,2017-01-31,Denver Nuggets,1.0,17.0
1117,Los Angeles Lakers,Pacific,West,2017-02-02,Washington Wizards,0.0,17.0
1118,Los Angeles Lakers,Pacific,West,2017-02-03,Boston Celtics,0.0,17.0
1119,Los Angeles Lakers,Pacific,West,2017-02-06,New York Knicks,1.0,18.0
1120,Los Angeles Lakers,Pacific,West,2017-02-08,Detroit Pistons,0.0,18.0
1121,Los Angeles Lakers,Pacific,West,2017-02-10,Milwaukee Bucks,1.0,19.0
1122,Los Angeles Lakers,Pacific,West,2017-02-14,Sacramento Kings,0.0,19.0
1123,Los Angeles Lakers,Pacific,West,2017-02-15,Phoenix Suns,0.0,19.0
1124,Los Angeles Lakers,Pacific,West,2017-02-24,Oklahoma City Thunder,0.0,19.0
1125,Los Angeles Lakers,Pacific,West,2017-02-26,San Antonio Spurs,0.0,19.0
1126,Los Angeles Lakers,Pacific,West,2017-02-28,Charlotte Hornets,0.0,19.0
1127,Los Angeles Lakers,Pacific,West,2017-03-03,Boston Celtics,0.0,19.0
1128,Los Angeles Lakers,Pacific,West,2017-03-05,New Orleans Pelicans,0.0,19.0
1129,Los Angeles Lakers,Pacific,West,2017-03-07,Dallas Mavericks,0.0,19.0
1130,Los Angeles Lakers,Pacific,West,2017-03-09,Phoenix Suns,1.0,20.0
1131,Los Angeles Lakers,Pacific,West,2017-03-12,Philadelphia 76ers,0.0,20.0
1132,Los Angeles Lakers,Pacific,West,2017-03-13,Denver Nuggets,0.0,20.0
1133,Los Angeles Lakers,Pacific,West,2017-03-15,Houston Rockets,0.0,20.0
1134,Los Angeles Lakers,Pacific,West,2017-03-17,Milwaukee Bucks,0.0,20.0
1135,Los Angeles Lakers,Pacific,West,2017-03-19,Cleveland Cavaliers,0.0,20.0
1136,Los Angeles Lakers,Pacific,West,2017-03-21,LA Clippers,0.0,20.0
1137,Los Angeles Lakers,Pacific,West,2017-03-24,Minnesota Timberwolves,1.0,21.0
1138,Los Angeles Lakers,Pacific,West,2017-03-26,Portland Trail Blazers,0.0,21.0
1139,Los Angeles Lakers,Pacific,West,2017-03-28,Washington Wizards,0.0,21.0
1140,Los Angeles Lakers,Pacific,West,2017-03-30,Minnesota Timberwolves,0.0,21.0
1141,Los Angeles Lakers,Pacific,West,2017-04-01,LA Clippers,0.0,21.0
1142,Los Angeles Lakers,Pacific,West,2017-04-02,Memphis Grizzlies,1.0,22.0
1143,Los Angeles Lakers,Pacific,West,2017-04-05,San Antonio Spurs,1.0,23.0
1144,Los Angeles Lakers,Pacific,West,2017-04-07,Sacramento Kings,1.0,24.0
1145,Los Angeles Lakers,Pacific,West,2017-04-09,Minnesota Timberwolves,1.0,25.0
1146,Los Angeles Lakers,Pacific,West,2017-04-11,New Orleans Pelicans,1.0,26.0
1147,Los Angeles Lakers,Pacific,West,2017-04-12,Golden State Warriors,0.0,26.0
1148,Memphis Grizzlies,Southwest,West,2016-10-26,Minnesota Timberwolves,1.0,1.0
1149,Memphis Grizzlies,Southwest,West,2016-10-29,New York Knicks,0.0,1.0
1150,Memphis Grizzlies,Southwest,West,2016-10-30,Washington Wizards,1.0,2.0
1151,Memphis Grizzlies,Southwest,West,2016-11-01,Minnesota Timberwolves,0.0,2.0
1152,Memphis Grizzlies,Southwest,West,2016-11-02,New Orleans Pelicans,1.0,3.0
1153,Memphis Grizzlies,Southwest,West,2016-11-04,LA Clippers,0.0,3.0
1154,Memphis Grizzlies,Southwest,West,2016-11-06,Portland Trail Blazers,0.0,3.0
1155,Memphis Grizzlies,Southwest,West,2016-11-08,Denver Nuggets,1.0,4.0
1156,Memphis Grizzlies,Southwest,West,2016-11-12,Milwaukee Bucks,0.0,4.0
1157,Memphis Grizzlies,Southwest,West,2016-11-14,Utah Jazz,1.0,5.0
1158,Memphis Grizzlies,Southwest,West,2016-11-16,LA Clippers,1.0,6.0
1159,Memphis Grizzlies,Southwest,West,2016-11-18,Dallas Mavericks,1.0,7.0
1160,Memphis Grizzlies,Southwest,West,2016-11-19,Minnesota Timberwolves,1.0,8.0
1161,Memphis Grizzlies,Southwest,West,2016-11-21,Charlotte Hornets,1.0,9.0
1162,Memphis Grizzlies,Southwest,West,2016-11-23,Philadelphia 76ers,1.0,10.0
1163,Memphis Grizzlies,Southwest,West,2016-11-25,Miami Heat,0.0,10.0
1164,Memphis Grizzlies,Southwest,West,2016-11-26,Miami Heat,1.0,11.0
1165,Memphis Grizzlies,Southwest,West,2016-11-28,Charlotte Hornets,0.0,11.0
1166,Memphis Grizzlies,Southwest,West,2016-11-30,Toronto Raptors,0.0,11.0
1167,Memphis Grizzlies,Southwest,West,2016-12-01,Orlando Magic,1.0,12.0
1168,Memphis Grizzlies,Southwest,West,2016-12-03,Los Angeles Lakers,1.0,13.0
1169,Memphis Grizzlies,Southwest,West,2016-12-05,New Orleans Pelicans,1.0,14.0
1170,Memphis Grizzlies,Southwest,West,2016-12-06,Philadelphia 76ers,1.0,15.0
1171,Memphis Grizzlies,Southwest,West,2016-12-08,Portland Trail Blazers,1.0,16.0
1172,Memphis Grizzlies,Southwest,West,2016-12-10,Golden State Warriors,1.0,17.0
1173,Memphis Grizzlies,Southwest,West,2016-12-13,Cleveland Cavaliers,0.0,17.0
1174,Memphis Grizzlies,Southwest,West,2016-12-14,Cleveland Cavaliers,1.0,18.0
1175,Memphis Grizzlies,Southwest,West,2016-12-16,Sacramento Kings,0.0,18.0
1176,Memphis Grizzlies,Southwest,West,2016-12-18,Utah Jazz,0.0,18.0
1177,Memphis Grizzlies,Southwest,West,2016-12-20,Boston Celtics,0.0,18.0
1178,Memphis Grizzlies,Southwest,West,2016-12-21,Detroit Pistons,1.0,19.0
1179,Memphis Grizzlies,Southwest,West,2016-12-23,Houston Rockets,1.0,20.0
1180,Memphis Grizzlies,Southwest,West,2016-12-26,Orlando Magic,0.0,20.0
1181,Memphis Grizzlies,Southwest,West,2016-12-27,Boston Celtics,0.0,20.0
1182,Memphis Grizzlies,Southwest,West,2016-12-29,Oklahoma City Thunder,1.0,21.0
1183,Memphis Grizzlies,Southwest,West,2016-12-31,Sacramento Kings,1.0,22.0
1184,Memphis Grizzlies,Southwest,West,2017-01-03,Los Angeles Lakers,0.0,22.0
1185,Memphis Grizzlies,Southwest,West,2017-01-04,LA Clippers,0.0,22.0
1186,Memphis Grizzlies,Southwest,West,2017-01-06,Golden State Warriors,1.0,23.0
1187,Memphis Grizzlies,Southwest,West,2017-01-08,Utah Jazz,1.0,24.0
1188,Memphis Grizzlies,Southwest,West,2017-01-11,Oklahoma City Thunder,0.0,24.0
1189,Memphis Grizzlies,Southwest,West,2017-01-13,Houston Rockets,1.0,25.0
1190,Memphis Grizzlies,Southwest,West,2017-01-15,Chicago Bulls,0.0,25.0
1191,Memphis Grizzlies,Southwest,West,2017-01-18,Washington Wizards,0.0,25.0
1192,Memphis Grizzlies,Southwest,West,2017-01-20,Sacramento Kings,1.0,26.0
1193,Memphis Grizzlies,Southwest,West,2017-01-21,Houston Rockets,0.0,26.0
1194,Memphis Grizzlies,Southwest,West,2017-01-25,Toronto Raptors,1.0,27.0
1195,Memphis Grizzlies,Southwest,West,2017-01-27,Portland Trail Blazers,0.0,27.0
1196,Memphis Grizzlies,Southwest,West,2017-01-28,Utah Jazz,1.0,28.0
1197,Memphis Grizzlies,Southwest,West,2017-01-30,Phoenix Suns,1.0,29.0
1198,Memphis Grizzlies,Southwest,West,2017-02-01,Denver Nuggets,1.0,30.0
1199,Memphis Grizzlies,Southwest,West,2017-02-03,Oklahoma City Thunder,0.0,30.0
1200,Memphis Grizzlies,Southwest,West,2017-02-04,Minnesota Timberwolves,1.0,31.0
1201,Memphis Grizzlies,Southwest,West,2017-02-06,San Antonio Spurs,1.0,32.0
1202,Memphis Grizzlies,Southwest,West,2017-02-08,Phoenix Suns,1.0,33.0
1203,Memphis Grizzlies,Southwest,West,2017-02-10,Golden State Warriors,0.0,33.0
1204,Memphis Grizzlies,Southwest,West,2017-02-13,Brooklyn Nets,1.0,34.0
1205,Memphis Grizzlies,Southwest,West,2017-02-15,New Orleans Pelicans,0.0,34.0
1206,Memphis Grizzlies,Southwest,West,2017-02-24,Indiana Pacers,0.0,34.0
1207,Memphis Grizzlies,Southwest,West,2017-02-26,Denver Nuggets,1.0,35.0
1208,Memphis Grizzlies,Southwest,West,2017-02-28,Phoenix Suns,1.0,36.0
1209,Memphis Grizzlies,Southwest,West,2017-03-03,Dallas Mavericks,0.0,36.0
1210,Memphis Grizzlies,Southwest,West,2017-03-04,Houston Rockets,0.0,36.0
1211,Memphis Grizzlies,Southwest,West,2017-03-06,Brooklyn Nets,0.0,36.0
1212,Memphis Grizzlies,Southwest,West,2017-03-09,LA Clippers,0.0,36.0
1213,Memphis Grizzlies,Southwest,West,2017-03-11,Atlanta Hawks,0.0,36.0
1214,Memphis Grizzlies,Southwest,West,2017-03-13,Milwaukee Bucks,1.0,37.0
1215,Memphis Grizzlies,Southwest,West,2017-03-15,Chicago Bulls,1.0,38.0
1216,Memphis Grizzlies,Southwest,West,2017-03-16,Atlanta Hawks,1.0,39.0
1217,Memphis Grizzlies,Southwest,West,2017-03-18,San Antonio Spurs,1.0,40.0
1218,Memphis Grizzlies,Southwest,West,2017-03-21,New Orleans Pelicans,0.0,40.0
1219,Memphis Grizzlies,Southwest,West,2017-03-23,San Antonio Spurs,0.0,40.0
1220,Memphis Grizzlies,Southwest,West,2017-03-26,Golden State Warriors,0.0,40.0
1221,Memphis Grizzlies,Southwest,West,2017-03-27,Sacramento Kings,0.0,40.0
1222,Memphis Grizzlies,Southwest,West,2017-03-29,Indiana Pacers,1.0,41.0
1223,Memphis Grizzlies,Southwest,West,2017-03-31,Dallas Mavericks,1.0,42.0
1224,Memphis Grizzlies,Southwest,West,2017-04-02,Los Angeles Lakers,0.0,42.0
1225,Memphis Grizzlies,Southwest,West,2017-04-04,San Antonio Spurs,0.0,42.0
1226,Memphis Grizzlies,Southwest,West,2017-04-05,Oklahoma City Thunder,0.0,42.0
1227,Memphis Grizzlies,Southwest,West,2017-04-07,New York Knicks,1.0,43.0
1228,Memphis Grizzlies,Southwest,West,2017-04-09,Detroit Pistons,0.0,43.0
1229,Memphis Grizzlies,Southwest,West,2017-04-12,Dallas Mavericks,0.0,43.0
1230,Miami Heat,Southeast,East,2016-10-26,Orlando Magic,1.0,1.0
1231,Miami Heat,Southeast,East,2016-10-28,Charlotte Hornets,0.0,1.0
1232,Miami Heat,Southeast,East,2016-10-30,San Antonio Spurs,0.0,1.0
1233,Miami Heat,Southeast,East,2016-11-01,Sacramento Kings,1.0,2.0
1234,Miami Heat,Southeast,East,2016-11-04,Toronto Raptors,0.0,2.0
1235,Miami Heat,Southeast,East,2016-11-07,Oklahoma City Thunder,0.0,2.0
1236,Miami Heat,Southeast,East,2016-11-10,Chicago Bulls,0.0,2.0
1237,Miami Heat,Southeast,East,2016-11-12,Utah Jazz,0.0,2.0
1238,Miami Heat,Southeast,East,2016-11-14,San Antonio Spurs,0.0,2.0
1239,Miami Heat,Southeast,East,2016-11-15,Atlanta Hawks,0.0,2.0
1240,Miami Heat,Southeast,East,2016-11-17,Milwaukee Bucks,1.0,3.0
1241,Miami Heat,Southeast,East,2016-11-19,Washington Wizards,1.0,4.0
1242,Miami Heat,Southeast,East,2016-11-21,Philadelphia 76ers,0.0,4.0
1243,Miami Heat,Southeast,East,2016-11-23,Detroit Pistons,0.0,4.0
1244,Miami Heat,Southeast,East,2016-11-25,Memphis Grizzlies,1.0,5.0
1245,Miami Heat,Southeast,East,2016-11-26,Memphis Grizzlies,0.0,5.0
1246,Miami Heat,Southeast,East,2016-11-28,Boston Celtics,0.0,5.0
1247,Miami Heat,Southeast,East,2016-11-30,Denver Nuggets,1.0,6.0
1248,Miami Heat,Southeast,East,2016-12-01,Utah Jazz,1.0,7.0
1249,Miami Heat,Southeast,East,2016-12-03,Portland Trail Blazers,0.0,7.0
1250,Miami Heat,Southeast,East,2016-12-06,New York Knicks,0.0,7.0
1251,Miami Heat,Southeast,East,2016-12-07,Atlanta Hawks,0.0,7.0
1252,Miami Heat,Southeast,East,2016-12-09,Cleveland Cavaliers,0.0,7.0
1253,Miami Heat,Southeast,East,2016-12-10,Chicago Bulls,0.0,7.0
1254,Miami Heat,Southeast,East,2016-12-12,Washington Wizards,1.0,8.0
1255,Miami Heat,Southeast,East,2016-12-14,Indiana Pacers,1.0,9.0
1256,Miami Heat,Southeast,East,2016-12-16,LA Clippers,0.0,9.0
1257,Miami Heat,Southeast,East,2016-12-18,Boston Celtics,0.0,9.0
1258,Miami Heat,Southeast,East,2016-12-20,Orlando Magic,0.0,9.0
1259,Miami Heat,Southeast,East,2016-12-22,Los Angeles Lakers,1.0,10.0
1260,Miami Heat,Southeast,East,2016-12-23,New Orleans Pelicans,0.0,10.0
1261,Miami Heat,Southeast,East,2016-12-27,Oklahoma City Thunder,0.0,10.0
1262,Miami Heat,Southeast,East,2016-12-29,Charlotte Hornets,0.0,10.0
1263,Miami Heat,Southeast,East,2016-12-30,Boston Celtics,0.0,10.0
1264,Miami Heat,Southeast,East,2017-01-01,Detroit Pistons,0.0,10.0
1265,Miami Heat,Southeast,East,2017-01-03,Phoenix Suns,0.0,10.0
1266,Miami Heat,Southeast,East,2017-01-04,Sacramento Kings,1.0,11.0
1267,Miami Heat,Southeast,East,2017-01-06,Los Angeles Lakers,0.0,11.0
1268,Miami Heat,Southeast,East,2017-01-08,LA Clippers,0.0,11.0
1269,Miami Heat,Southeast,East,2017-01-10,Golden State Warriors,0.0,11.0
1270,Miami Heat,Southeast,East,2017-01-13,Milwaukee Bucks,0.0,11.0
1271,Miami Heat,Southeast,East,2017-01-17,Houston Rockets,1.0,12.0
1272,Miami Heat,Southeast,East,2017-01-19,Dallas Mavericks,1.0,13.0
1273,Miami Heat,Southeast,East,2017-01-21,Milwaukee Bucks,1.0,14.0
1274,Miami Heat,Southeast,East,2017-01-23,Golden State Warriors,1.0,15.0
1275,Miami Heat,Southeast,East,2017-01-25,Brooklyn Nets,1.0,16.0
1276,Miami Heat,Southeast,East,2017-01-27,Chicago Bulls,1.0,17.0
1277,Miami Heat,Southeast,East,2017-01-28,Detroit Pistons,1.0,18.0
1278,Miami Heat,Southeast,East,2017-01-30,Brooklyn Nets,1.0,19.0
1279,Miami Heat,Southeast,East,2017-02-01,Atlanta Hawks,1.0,20.0
1280,Miami Heat,Southeast,East,2017-02-04,Philadelphia 76ers,1.0,21.0
1281,Miami Heat,Southeast,East,2017-02-06,Minnesota Timberwolves,1.0,22.0
1282,Miami Heat,Southeast,East,2017-02-08,Milwaukee Bucks,1.0,23.0
1283,Miami Heat,Southeast,East,2017-02-10,Brooklyn Nets,1.0,24.0
1284,Miami Heat,Southeast,East,2017-02-11,Philadelphia 76ers,0.0,24.0
1285,Miami Heat,Southeast,East,2017-02-13,Orlando Magic,0.0,24.0
1286,Miami Heat,Southeast,East,2017-02-15,Houston Rockets,1.0,25.0
1287,Miami Heat,Southeast,East,2017-02-24,Atlanta Hawks,1.0,26.0
1288,Miami Heat,Southeast,East,2017-02-25,Indiana Pacers,1.0,27.0
1289,Miami Heat,Southeast,East,2017-02-27,Dallas Mavericks,0.0,27.0
1290,Miami Heat,Southeast,East,2017-03-01,Philadelphia 76ers,1.0,28.0
1291,Miami Heat,Southeast,East,2017-03-03,Orlando Magic,0.0,28.0
1292,Miami Heat,Southeast,East,2017-03-04,Cleveland Cavaliers,1.0,29.0
1293,Miami Heat,Southeast,East,2017-03-06,Cleveland Cavaliers,1.0,30.0
1294,Miami Heat,Southeast,East,2017-03-08,Charlotte Hornets,1.0,31.0
1295,Miami Heat,Southeast,East,2017-03-11,Toronto Raptors,1.0,32.0
1296,Miami Heat,Southeast,East,2017-03-12,Indiana Pacers,0.0,32.0
1297,Miami Heat,Southeast,East,2017-03-15,New Orleans Pelicans,1.0,33.0
1298,Miami Heat,Southeast,East,2017-03-17,Minnesota Timberwolves,1.0,34.0
1299,Miami Heat,Southeast,East,2017-03-19,Portland Trail Blazers,0.0,34.0
1300,Miami Heat,Southeast,East,2017-03-21,Phoenix Suns,1.0,35.0
1301,Miami Heat,Southeast,East,2017-03-23,Toronto Raptors,0.0,35.0
1302,Miami Heat,Southeast,East,2017-03-26,Boston Celtics,0.0,35.0
1303,Miami Heat,Southeast,East,2017-03-28,Detroit Pistons,1.0,36.0
1304,Miami Heat,Southeast,East,2017-03-29,New York Knicks,1.0,37.0
